companyId,companyFullName,companyLabelList,companyShortName,companySize,businessZones
66075,北京奥维云网大数据科技股份有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",北京奥维云网,150-500人,
72617,北京人多多科技开发有限公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",人多多,15-50人,"['和平里', '和平街', '左家庄']"
133765,易凯明天（北京）投资顾问有限公司,"['带薪年假', '通讯津贴', '年终分红', '专项奖金']",易凯资本,50-150人,
2474,北京小桔科技有限公司,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",滴滴出行,500-2000人,
11317,北京恒昌利通投资管理有限公司,"['技能培训', '年底双薪', '带薪年假', '绩效奖金']",恒昌利通,2000人以上,"['北京站', '建国门', '花市']"
3954,杏树林信息技术（北京）有限公司,"['A类人才', '股票期权', '带薪年假', '年度旅游']",杏树林,150-500人,"['广渠门', '花市', '光明楼']"
29946,酒仙网电子商务股份有限公司,"['免费班车', '五险一金', '上市公司', '技术15薪']",酒仙网,2000人以上,
82932,北京粉丝时代网络科技有限公司,"['带薪年假', '绩效奖金', '美女多', '帅哥多']",粉丝网,150-500人,"['三里屯', '工体', '团结湖']"
4530,优信拍（北京）信息科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",优信集团,2000人以上,"['望京', '来广营', '花家地']"
113895,北京互动金服科技有限公司,,互动科技,50-150人,"['中关村', '苏州街', '苏州桥']"
75528,保得利（北京）科技有限公司,"['股票期权', '带薪年假', '年度旅游', '领导好']",保得利（北京）科技有限公司,15-50人,"['中关村', '双榆树', '双安']"
133,北京金山网络科技有限公司,"['带薪年假', '美女前台', '超赞年终奖', '一公里工作圈']",猎豹移动,500-2000人,['姚家园']
83597,北京高策房地产经纪有限公司,"['整合营销平台', '带薪年假', '绩效奖金', '岗位晋升']",链家（北京）新房业务部,2000人以上,"['酒仙桥', '将台路', '大山子']"
113697,零氪信息技术（北京）有限公司,,LinkDoc,150-500人,"['中关村', '北京大学', '苏州街']"
155256,北京壹创天下科技有限公司,,壹创天下,50-150人,['中关村']
129768,北京同道伟业体育科技有限公司,"['股票期权', '帅哥多', '领导好', '技能培训']",同道伟业,50-150人,"['来广营', '北苑']"
250,北京易联致远无线技术有限公司（EOE-最大的android社区）,"['节日礼物', '技能培训', 'MAC办公', '免费体检']",极客学院,50-150人,"['上地', '马连洼', '西二旗']"
24489,北京六趣网络科技有限公司,"['季度调薪', '股票期权', '年终分红', '专项奖金']",橙光游戏,150-500人,"['西二旗', '龙泽', '回龙观']"
4188,银客未来科技（北京）有限公司,"['股票期权', '16薪', '扁平化管理', '免费两餐']",INK 银客集团,500-2000人,
485,北京慧聪互联信息技术有限公司,"['免费班车', '五险一金', '电商', '专项奖金']",慧聪网,2000人以上,"['双榆树', '大钟寺', '知春路']"
84244,北京诸葛云游科技有限公司,"['年底双薪', '带薪年假', '五险一金', '期权']",诸葛io,50-150人,"['工体', '三里屯', '团结湖']"
51649,北京掌众科技有限公司,"['技能培训', '节日礼物', '绩效奖金', '年度旅游']",掌众金融,500-2000人,
93302,北京佳格天地科技有限公司,"['股票期权', '扁平管理', '领导好', '交通补助']",佳格大数据,15-50人,"['北京大学', '中关村', '苏州街']"
24561,国美在线电子商务有限公司,"['节日礼物', '年底双薪', '绩效奖金', '岗位晋升']",国美在线,2000人以上,
7279,北京新美互通科技有限公司,"['弹性工作任性', '技术牛带你飞', '高质量妹子多', '环境舒适']",Kika Tech(新美互通),150-500人,"['和平里', '雍和宫', '和平街']"
120429,联合信用征信股份有限公司,"['绩效奖金', '交通补助', '通讯津贴', '午餐补助']",联合征信,150-500人,
994,国广东方网络（北京）有限公司,"['节日礼物', '国家背景', '带薪年假', '绩效奖金']",国广东方网络（北京）有限公司,150-500人,"['鲁谷', '八宝山', '老山']"
151117,玖富互金控股集团有限责任公司,,玖富集团,500-2000人,
8414,一点网聚科技有限公司,"['带薪年假', '午餐补助', '扁平管理', '弹性工作']",一点资讯,500-2000人,"['五道口', '学院路', '北航']"
41570,北京投友圈信息科技有限公司,"['技能培训', '股票期权', '带薪年假', '扁平管理']",网贷天眼,50-150人,"['亚运村', '小营', '大屯']"
22637,深圳市世云新媒体有限公司,"['技能培训', '带薪年假', '绩效奖金', '年度旅游']",互动大师iH5.cn,50-150人,"['朝外', '东大桥', 'CBD']"
61921,人人行科技有限公司,"['年底双薪', '节日礼物', '绩效奖金', '岗位晋升']",人人行(借贷宝),2000人以上,"['北苑', '奥运村', '大屯']"
78889,博易智软（北京）技术股份有限公司,"['年底双薪', '股票期权', '带薪年假', '美女多']",博易智软,150-500人,
8406,团博百众（北京）科技有限公司,"['五险一金', '岗位晋升', '年度旅游', '管理规范']",折800,500-2000人,"['北太平庄', '马甸', '健翔桥']"
26256,北京国富如荷网络科技有限公司,"['领导好', '弹性工作', '股票期权', '年度旅游']",经管之家（原人大经济论坛）,50-150人,"['紫竹桥', '万寿寺', '苏州桥']"
10441,北京无双科技有限公司,"['股票期权', '绩效奖金', '年底双薪', '五险一金']",北京无双科技,150-500人,"['亮马桥', '三元桥', '左家庄']"
53137,金色家园网络科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '管理规范']",金色家园网,2000人以上,"['广渠门', '光明楼', '花市']"
102685,神策网络科技（北京）有限公司,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",神策网络科技,50-150人,"['五道口', '学院路', '北航']"
1970,北京趣拿软件科技有限公司,"['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",去哪儿网,2000人以上,"['万泉河', '苏州桥', '苏州街']"
75149,汉口北集团有限公司,"['年底双薪', '免费班车', '带薪年假', '绩效奖金']",卓尔电商集团,500-2000人,
36458,红糖果投资管理（北京）有限公司,"['节日礼物', '技能培训', '年度旅游', '岗位晋升']",糖果金融,150-500人,"['大望路', '华贸', '百子湾']"
99089,天道计然（北京）信息科技有限责任公司,"['节日礼物', '股票期权', '带薪年假', '年底多薪']",美利金融,2000人以上,"['学院路', '北航', '知春路']"
25689,北京智能联信信息科技有限公司,"['股票期权', '专项奖金', '五险一金', '弹性工作']",景区宝,15-50人,"['高碑店', '四惠']"
92851,壹仟零壹艺网络科技（北京）有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",一千零一艺,50-150人,"['白石桥', '魏公村', '紫竹桥']"
87226,杭州哲信信息技术有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",哲信,150-500人,"['建外大街', '国贸', 'CBD']"
123644,北京思普科软件股份有限公司,"['午餐补助', '绩效奖金', '定期体检', '带薪年假']",思普科软件,15-50人,"['公主坟', '万寿路']"
157426,北京云合文化传媒有限公司,,北京云合文化传媒有限公司,15-50人,
43,北京欧应科技有限公司,"['五险一金', '扁平化管理', '创业型企业', '岗位晋升']",唯医网,150-500人,"['东大桥', 'CBD', '朝外']"
114818,北京康尔健野旅游用品有限公司,,康尔健野,150-500人,"['南磨房', '百子湾', '大望路']"
62,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",今日头条,2000人以上,"['双榆树', '大钟寺', '中关村']"
23998,北京车城网信息技术有限公司,"['节日礼物', '技能培训', '带薪年假', '岗位晋升']",卡车之家,150-500人,"['高碑店', '定福庄', '管庄']"
11867,品茶在线电子商务有限公司,"['绩效奖金', '五险一金', '带薪年假', '岗位晋升']",品茶在线,2000人以上,
26020,北京秀水街市场有限公司,"['五险一金', '定期体检', '午餐补助', '岗位晋升']",北京秀水街市场有限公司,150-500人,"['建外大街', 'CBD', '建国门']"
4128,北京智者天下科技有限公司,"['年底双薪', '股票期权', '五险一金', '带薪年假']",知乎,150-500人,['清河']
114149,我盈互联（北京）网络科技有限公司,"['午餐补助', '股票期权', '绩效奖金', '定期体检']",我盈互联,15-50人,['望京']
5588,龙信数据（北京）有限公司,"['五险一金', '交通补助', '带薪年假', '定期体检']",龙信数据,50-150人,"['远大路', '世纪城', '四季青']"
72185,北京美好明天科技有限公司,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",万题库,150-500人,"['魏公村', '中关村', '白石桥']"
129,北京陌陌科技有限公司,"['岗位晋升', '帅哥多', '管理规范', '技能培训']",陌陌,150-500人,"['望京', '大山子', '花家地']"
122230,北京红包袋网络科技有限公司,,红包袋网络科技有限公司,50-150人,"['建外大街', '国贸', 'CBD']"
28992,迪希希埃（北京）互联网数据研究中心,"['绩效奖金', '年终奖金', '带薪年假', '办公手机']",DCCI互联网数据中心,50-150人,"['国展', '左家庄', '三元桥']"
134277,北京大数据研究院,,北京大数据研究院,500-2000人,"['北京大学', '颐和园', '西苑']"
55137,北京贝瑞和康生物技术股份有限公司,"['技能培训', '节日礼物', '免费班车', '带薪年假']",贝瑞和康,500-2000人,
60677,深圳市中企信星电子商务有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",中企信星,150-500人,"['小关', '惠新里', '对外经贸']"
329,网之易信息技术（北京）有限公司,"['节日礼物', '技能培训', '免费班车', '带薪年假']",网易,2000人以上,"['中关村', '魏公村', '皂君庙']"
127515,北京搜房网络技术有限公司,"['年底双薪', '午餐补助', '带薪年假', '定期体检']",搜房网,2000人以上,"['花乡', '看丹桥']"
27072,北京浩瀚深度信息技术股份有限公司,"['绩效奖金', '年底双薪', '五险一金', '通讯津贴']",浩瀚深度,150-500人,"['八里庄', '北洼路', '航天桥']"
54581,四川长虹佳华信息产品有限责任公司,"['节日礼物', '带薪年假', '岗位晋升', '定期体检']",长虹佳华,500-2000人,['世界公园']
78354,北京当妈啦网络科技有限公司,"['股票期权', '绩效奖金', '午餐补助', '弹性工作']",创红互娱,15-50人,"['望京', '花家地', '大山子']"
956,北京金山云网络技术有限公司,"['技能培训', '节日礼物', '瑜伽房', '免费班车']",金山云,500-2000人,"['上地', '清河', '小营']"
106303,搜狐媒体,"['节日礼物', '项目奖金', '弹性工作时间', '15天年假']",搜狐媒体,2000人以上,"['中关村', '知春路', '双榆树']"
41114,北京数海科技有限公司,"['股票期权', '领导好', '帅哥多', '五险一金']",数海科技,15-50人,['四季青']
147296,信和财富投资管理（北京）有限公司,,信和财富,2000人以上,['三里屯']
1914,合一网络技术（北京）有限公司,"['带薪年假', '岗位晋升', '五险一金', '弹性工作']",优酷土豆,2000人以上,"['安贞', '安华', '和平里']"
145643,优信拍（北京）信息科技有限公司,"['交通补助', '绩效奖金', '定期体检']",优信二手车,2000人以上,['南苑']
2422,凡普金科企业发展（上海）有限公司,"['年底双薪', '节日礼物', '技能培训', '带薪年假']",凡普金科,2000人以上,"['朝阳门', '朝外', '东四']"
52049,中国智能交通系统（控股）有限公司,"['节日礼物', '技能培训', '带薪年假', '绩效奖金']",中国智能交通系统（控股）有限公司,500-2000人,"['大山子', '酒仙桥', '将台路']"
113526,北京火据数据科技有限公司,"['带薪年假', '弹性工作', '年底双薪', '午餐补助']",FireDATA火据科技,少于15人,"['立水桥', '北苑']"
36262,北京蜂鸟映像电子商务有限公司,"['带薪年假', '绩效奖金', '年度旅游', '岗位晋升']",蜂鸟网,50-150人,"['中关村', '人民大学', '知春路']"
36031,上海一起作业信息科技有限公司,"['节日礼物', '岗位晋升', '扁平管理', '领导好']",一起作业网,500-2000人,"['望京', '大山子', '酒仙桥']"
41037,途伴科技,"['股票期权', '岗位晋升', '年度旅游', '弹性工作']",途伴,15-50人,"['上地', '马连洼', '西二旗']"
128706,上海锋之行汽车金融信息服务有限公司,,第1车贷,150-500人,"['亮马桥', '三元桥', '燕莎']"
34689,北京东方园林股份有限公司,"['年底双薪', '技能培训', '节日礼物', '绩效奖金']",东方园林 苗联网,15-50人,"['大山子', '酒仙桥', '将台路']"
