positionId,city,companyId,firstType,secondType,education,industryField,positionAdvantage,positionName,positionLables,salary,workYear
2426547,上海,150121,技术,后端开发,本科,"广告营销,数据服务",迷妹，单纯的同事氛围，等靠谱的你来,大数据系统工程师,"['大数据', '数据', '系统']",10k-20k,3-5年
2298811,上海,3038,产品,产品经理,本科,数据服务,发挥空间 发展平台 完善福利待遇 团队氛围,高级大数据平台产品经理(GDP),"['平台', '产品经理', '大数据', '产品', '数据']",15k-30k,3-5年
1642740,上海,110636,产品,产品经理/产品设计师,本科,"数据服务,企业服务",综合运用多种技术，创新产品的设计者,数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
2563089,上海,23830,产品,产品经理/产品设计师,不限,"移动互联网,金融",双休/年假/旅游走起，各类福利等你来,数据产品经理,"['产品经理', '产品', '数据']",10k-20k,3-5年
2568811,上海,35179,开发/测试/运维类,后端开发,本科,金融,"五险一金,年底双薪,绩效奖金,职位晋升",大数据开发工程师,"['后端开发', '大数据', '数据库', '数据']",20k-35k,3-5年
2518633,上海,14051,开发/测试/运维类,数据开发,本科,"移动互联网,电子商务","优秀员工,奖励期权,员工激励,奖到手软",大数据开发工程师,"['大数据', '数据挖掘', '数据库', '数据']",15k-25k,3-5年
2488782,上海,6636,技术,运维安全,本科,"移动互联网,旅游",晋升快 工程师文化 福利优,数据可视化工程师（IT）,"['ETL', '可视化', '数据']",15k-20k,3-5年
2451587,上海,6542,职能,财务,本科,"生活服务,电子商务",团队,数据分析专员,"['数据分析', '数据']",10k-20k,3-5年
2508387,上海,50702,技术,运维安全,本科,"移动互联网,O2O",大平台 福利好 氛围好 有前景,数据开发工程师,"['ETL', '大数据', '数据库', '数据']",20k-30k,3-5年
2530021,上海,155137,技术,后端开发,本科,"企业服务,硬件",使用最前沿的技术打造物联网云平台,大数据软件开发工程师,"['大数据', '软件开发', '后端开发', '数据', '软件']",20k-30k,3-5年
2342999,上海,51480,技术,后端开发,本科,移动互联网,标配mac，机械键盘，人体力学座椅,高级数据开发工程师,"['大数据', '数据库', '数据']",20k-30k,3-5年
2511911,上海,131895,技术,后端开发,本科,"企业服务,数据服务","大数据和云计算项目, 高成长",大数据工程师,"['大数据', '数据']",15k-25k,3-5年
2521066,上海,124652,开发/测试/运维类,运维安全,大专,"企业服务,移动互联网","项目机会好,行业热门,管理正规,发展空间大",大数据开发工程师（赴平安好房）,"['大数据', 'MySQL', '数据库', '数据']",14k-19k,3-5年
1988588,上海,13163,产品,产品经理,本科,移动互联网,16-18薪 带薪年假 五险一金 生日Party 餐补,数据产品经理（4）,"['产品经理', '产品', '数据']",15k-18k,3-5年
1708880,上海,81895,设计,用户研究,硕士,其他,五险一金 年底奖金 餐补旅游补贴,用户创新主任分析师,['分析师'],20k-30k,3-5年
1909455,上海,11007,技术,后端开发,本科,"移动互联网 ,医疗健康",期权，年终奖，顶级工作环境,数据工程师,['数据'],10k-18k,3-5年
2427851,上海,10821,技术,后端开发,大专,"移动互联网,电子商务","年终奖金,绩效奖金,餐饮补贴,定期体检",大数据产品经理,"['产品经理', '大数据', '产品', '后端开发', '数据']",25k-35k,3-5年
2550739,上海,86950,产品,产品经理/产品设计师,本科,"移动互联网,金融",五险一金 各类补助 上千元过节费 每年调薪,高级需求分析师,"['分析师', '产品经理', '需求分析']",15k-25k,3-5年
2560243,上海,50702,技术,数据开发,本科,"移动互联网,O2O",平台大，业务好，团队佳,高级数据分析工程师 （广告平台）,"['平台', '数据分析', '数据挖掘', '广告', '数据']",15k-25k,3-5年
2149468,上海,138115,技术,DBA,大专,游戏,发展平台 绩效奖金 福利丰富,高级数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
537977,上海,14229,产品,产品经理,本科,"移动互联网,电子商务",房补，饭补， 带薪年假， 弹性工作，体检,产品经理【数据分析方向】,"['产品经理', '数据分析', '产品', '数据']",10k-20k,3-5年
2574978,上海,1706,产品/需求/项目类,数据分析,本科,"电子商务,O2O",大平台 新业务 完整产品生命周期 福利好,新美大高级经营分析师,"['资深', '高级', '数据分析', 'BI', '商业', '分析师']",12k-20k,3-5年
2300612,上海,55226,技术,软件开发,本科,电子商务,福利待遇良好 氛围好 行业高大上,需求分析师,"['分析师', 'BI', '需求分析']",10k-20k,3-5年
2358419,上海,99256,运营,运营,本科,"移动互联网,金融","五险一金,年底双薪,股权激励,弹性工作",需求分析师（贷款资金端）,"['分析师', '需求分析']",10k-20k,3-5年
2489984,上海,44342,技术,后端开发,本科,"电子商务,旅游",管理扁平福利齐全,大数据开发工程师,"['大数据', '数据库', '数据']",20k-35k,3-5年
1953643,上海,13163,产品,产品经理,本科,移动互联网,带薪年假 五险一金,数据产品经理,"['产品经理', '产品', '数据']",15k-18k,3-5年
2302199,上海,135122,技术,数据开发,本科,金融,"数据科学家,技术+数据,扁平管理",数据工程师,"['数据挖掘', '数据']",15k-20k,3-5年
2463061,上海,25862,市场与销售,数据分析,本科,电子商务,大平台、每年晋升加薪,数据分析,"['商业', '数据分析', '数据']",10k-20k,3-5年
2347263,上海,28343,技术,后端开发,大专,"移动互联网,广告营销","预上市公司,五险一金,免费早餐,互联网氛围",高级大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
2487098,上海,8523,产品,产品经理,本科,金融,丰厚年终将,数据产品经理,"['产品经理', '产品', '数据']",15k-20k,3-5年
2390198,上海,101744,技术,后端开发,本科,其他,精英团队 技术牛 福利好 美女多,大数据开发,"['大数据', '后端开发', '数据库', '数据']",18k-36k,3-5年
2280977,上海,51480,产品,产品经理,本科,移动互联网,标配mac，机械键盘，人体力学座椅,资深数据产品经理,"['产品经理', '产品', '数据']",20k-30k,3-5年
2574899,上海,1706,开发/测试/运维类,数据开发,本科,"电子商务,O2O",大平台 新业务 完整产品生命周期 福利好,新美大商家服务业务部高级数据开发工程师,"['资深', '高级', '数据挖掘', '大数据', '数据库', '数据']",15k-25k,3-5年
2499723,上海,436,技术,后端开发,本科,"移动互联网,游戏",技术氛围，核心业务，发展空间大，待遇好,高级Java研发/大数据处理工程师,"['大数据', 'Java', '数据']",25k-40k,3-5年
1900466,上海,6636,产品,产品经理,本科,"移动互联网,旅游",发展好 环境优,数据产品经理(IT),"['产品经理', '产品', '数据']",15k-25k,3-5年
1715649,上海,58479,运营,运营,本科,金融,券商里的互联网团队，打造极致体验！,数据分析,"['数据分析', '数据挖掘', '数据']",15K-25K,3-5年
2253839,上海,8250,产品,产品经理/产品设计师,本科,"电子商务,旅游",五险两金+绩效奖金+年终奖,产品经理（偏数据分析）,"['产品经理', '数据分析', '产品', '数据']",10k-20k,3-5年
2511878,上海,107384,职能,财务,本科,"文化娱乐,其他",五险一金 商业保险 年度旅游 员工生日会,预算分析师,"['分析师', '财务']",12k-15k,3-5年
2329038,上海,83995,技术,项目管理,本科,金融,行员待遇、带薪年假、车贴餐补等,数据分析团队负责人,"['数据分析', '数据']",20k-30k,3-5年
2490504,上海,9409,金融,天使投资/VC/PE,大专,金融,薪资福利优越，晋升机制透明,证券分析师,"['分析师', '证券']",9k-13k,3-5年
2530693,上海,30533,技术,后端开发,本科,"移动互联网,O2O",伟大的发展中团队，给你一个大大的未来！,大数据开发工程师,"['大数据', '数据库', '数据']",25k-35k,3-5年
1555705,上海,112315,技术,后端开发,硕士,"移动互联网,企业服务",五险一金，绩效奖金，加班补助，交通补助,中级大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
2495573,上海,142100,技术,后端开发,本科,"信息安全,数据服务",年度出国旅游 带薪年假 年度体检,大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
2246746,上海,3038,产品,产品经理/产品设计师,本科,数据服务,发挥空间 培训机制 牛人多 团队氛围,大数据营销产品经理,"['产品经理', '大数据', '产品', '营销', '数据']",15k-25k,3-5年
1568503,上海,3112,技术,后端开发,本科,"移动互联网,教育",五险一金;绩效奖金;期权激励;弹性工作,数据挖掘分析师,"['分析师', '数据挖掘', '数据']",20k-30k,3-5年
2033532,上海,136727,技术,后端开发,本科,"移动互联网,电子商务",高薪 福利好 牛人多 发展空间大,大数据平台开发,"['平台', '大数据', '数据']",25k-45k,3-5年
2451261,上海,50104,金融,投融资,本科,移动互联网,福利优厚，扁平管理，发展空间大,Operation Analyst 业务分析师,['分析师'],8k-15k,3-5年
2226581,上海,52809,设计,用户研究,大专,"移动互联网,数据服务",年度旅游 补充商业保险 饭补,需求分析师（BA）,"['分析师', '需求分析']",10k-13k,3-5年
2406297,上海,36719,产品,产品经理/产品设计师,本科,"移动互联网,数据服务",大数据,数据产品经理,"['产品经理', '产品', '数据']",20k-28k,3-5年
280696,上海,4448,技术,高端技术职位,本科,"移动互联网,金融",不只是一份工作，而是一个靠谱的未来！,信用风险建模与分析师,"['分析师', '建模']",15k-30k,3-5年
1786136,上海,27061,技术,DBA,本科,电子商务,12+N薪，广阔发展前景,数据工程师,['数据'],20k-25k,3-5年
2409746,上海,61442,设计,数据分析,硕士,企业服务,高速发展，筹备上市，多学科背景团队,商业策略师&amp;策略分析师,"['分析师', '数据分析', '策略']",15k-30k,3-5年
2292996,上海,11875,技术,后端开发,本科,金融,绩效奖金、五险一金、医疗保险、专业培训,网金-大数据开发工程师,"['大数据', '数据库', '数据']",25k-50k,3-5年
2574861,上海,1706,开发/测试/运维类,数据开发,本科,"电子商务,O2O",大平台 新业务 完整产品生命周期 福利好,新美大商家服务业务部数据算法资深开发,"['资深', '中级', '算法', '数据']",15k-25k,3-5年
2180795,上海,51480,产品,产品经理/产品设计师,本科,移动互联网,管理扁平、成长快速,数据产品经理,"['产品经理', '产品', '数据']",15k-25k,3-5年
2554705,上海,73284,技术,后端开发,本科,"移动互联网,金融","大数据,饭补交通补,团队建设,弹性上班",（大数据）Hadoop调优工程师,"['大数据', '数据']",13k-20k,3-5年
2272004,上海,144037,技术,管理岗,本科,"移动互联网,企业服务",股票期权 晋升通道 弹性工作 领导nice,大数据架构师,"['大数据', '架构师', '数据']",20k-30k,3-5年
2519292,上海,142712,技术,运维安全,本科,"移动互联网,O2O",丰厚的奖金,数据仓库/大数据运维工程师,"['数据仓库', '大数据', '运维', '数据']",40k-60k,3-5年
2304521,上海,131001,技术,软件开发,本科,"企业服务,移动互联网","五险一金,弹性工作,绩效奖金",软件需求分析师,"['企业软件', '分析师', '软件', '需求分析']",8k-14k,3-5年
2162943,上海,107582,产品,产品经理,大专,教育,五险一金、专业培训、定期体检,产品分析师/需求分析师/系统分析师,"['分析师', '产品', '系统', '需求分析']",12k-15k,3-5年
2503379,上海,14489,产品,产品经理/产品设计师,本科,旅游,绩效奖金,数据产品经理,"['产品经理', '产品', '数据']",12k-20k,3-5年
2460480,上海,54564,技术,后端开发,本科,移动互联网,发特斯拉的好老板,数据分析,"['数据分析', '后端开发', '数据']",20k-30k,3-5年
1992013,上海,47908,产品,产品经理/产品设计师,本科,"移动互联网,文化娱乐",下午茶 聚餐 季度活动 生日福利 加薪,产品经理/数据产品经理/DMP产品经理,"['产品经理', '产品', '数据']",15k-25k,3-5年
2527550,上海,97730,产品,产品经理,大专,"企业服务,数据服务",万亿市场、氛围好、领导好,数据产品经理,"['产品经理', '产品', '数据']",8k-15k,3-5年
2115177,上海,44048,技术,运维安全,本科,"移动互联网,电子商务",囤对靠谱 技术提升好,大数据运维工程师,"['大数据', '运维', '数据']",15k-30k,3-5年
1621815,上海,12597,技术,DBA,大专,"企业服务,生活服务",好的发展平台和很好的空间,数据分析经理,"['数据分析', '数据']",10k-20k,3-5年
2343402,上海,56715,产品,产品经理/产品设计师,大专,"移动互联网,游戏",一线互联网公司,数据产品经理,"['产品经理', '产品', '数据']",15k-25k,3-5年
2499854,上海,151036,金融,风控,本科,金融,福利待遇优、发展空间大,数据风控经理,"['风险控制', '数据']",15k-20k,3-5年
2182750,上海,67010,技术,后端开发,大专,金融,年终奖 项目奖金 13薪,需求分析师,"['分析师', '需求分析']",15k-20k,3-5年
2519648,上海,50702,产品/需求/项目类,产品经理/产品设计师,本科,"移动互联网,O2O","POI信息,专业领域,海量数据",数据质量产品经理（平台事业群-上海）,"['平台', '产品经理', '产品', '数据']",15k-30k,3-5年
2320331,上海,105981,技术,DBA,本科,"O2O,生活服务",薪资、能力提升空间大,DBA数据管理员,"['数据库', 'DBA', '数据']",10k-20k,3-5年
